1,1,141
2,1,143
3,1,142
4,1,136
5,1,363
6,2,112
7,2,103
8,2,83
9,2,320
10,2,280
11,3,307
12,3,54
13,3,379
14,4,396
15,4,39
16,4,140
17,4,139
18,4,95
19,4,288
20,5,235
21,5,237
22,5,236
23,6,307
24,6,380
25,6,79
26,6,254
27,6,63
28,7,235
29,7,237
30,7,236
31,8,37
32,8,439
33,8,248
34,8,57
35,8,427
36,9,26
37,9,217
38,9,336
39,10,158
40,10,221
41,10,402
42,11,235
43,11,237
44,11,236
45,12,202
46,14,202
47,16,317
48,16,356
49,16,398
50,16,114
51,19,299
52,20,244
53,22,137
54,22,256
55,22,423
56,22,146
57,22,284
58,23,77
59,23,416
60,23,2
61,24,80
62,24,235
63,24,249
64,24,205
65,25,427
66,25,438
67,25,200
68,25,93
69,25,63
70,26,163
71,26,262
72,41,163
73,41,262
74,44,378
75,44,413
76,44,425
77,44,368
78,44,318
79,45,72
80,45,70
81,45,71
82,45,69
83,45,67
84,46,235
85,46,237
86,46,236
87,47,380
88,47,79
89,47,343
90,47,86
91,47,279
92,48,215
93,48,318
94,48,106
95,48,45
96,48,176
97,48,413
98,49,431
99,49,430
100,49,429
101,49,432
102,50,282
103,50,112
104,50,386
105,50,106
106,50,83
107,51,70
108,51,65
109,51,76
110,51,63
111,51,112
112,51,50
113,51,130
114,52,83
115,52,83
116,52,318
117,52,280
118,52,386
119,52,96
120,52,44
121,52,215
122,52,404
123,52,2
124,53,245
125,53,88
126,53,49
127,53,93
128,53,264
129,55,233
130,55,330
131,55,256
132,55,208
133,55,284
134,56,440
135,56,264
136,56,2
137,58,113
138,58,369
139,58,354
140,58,252
141,59,37
142,59,49
143,59,57
144,59,427
145,59,319
146,61,283
147,61,63
148,61,380
149,61,86
150,61,307
151,62,434
152,62,435
153,62,102
154,62,63
155,63,318
156,63,413
157,64,202
158,67,280
159,67,318
160,67,195
161,67,45
162,67,427
163,68,406
164,68,107
165,68,377
166,68,93
167,68,47
168,69,163
169,69,262
170,69,416
171,69,154
172,69,224
173,70,215
174,70,399
175,70,8
176,71,63
177,71,254
178,71,283
179,71,86
180,73,290
181,73,402
182,73,43
183,74,163
184,74,262
185,74,416
186,74,154
187,74,224
188,79,380
189,79,79
190,79,343
191,79,86
192,79,279
193,83,317
194,83,356
195,83,398
196,83,114
197,84,307
198,84,54
199,84,379
200,85,112
201,85,103
202,85,83
203,85,320
204,85,280
205,86,176
206,86,280
207,86,115
208,86,286
209,87,318
210,87,425
211,87,280
212,87,78
213,87,47
214,88,174
215,88,99
216,88,16
217,88,367
218,90,77
219,90,112
220,90,280
221,90,318
222,90,103
223,91,408
224,91,275
225,91,77
226,91,57
227,91,195
228,93,405
229,93,388
230,93,106
231,93,321
232,93,318
233,94,77
234,95,186
235,95,51
236,95,93
237,95,102
238,95,77
239,95,52
240,96,118
241,96,316
242,96,168
243,96,101
244,96,387
245,97,327
246,97,144
247,97,166
248,97,157
249,97,239
250,97,241
251,98,202
252,99,163
253,99,262
254,99,416
255,99,154
256,99,224
257,100,160
258,100,60
259,101,297
260,101,182
261,101,1
262,102,220
263,102,178
264,102,325
265,102,43
266,102,221
267,102,347
268,102,93
269,102,77
270,102,187
271,103,101
272,103,108
273,103,43
274,104,323
275,104,287
276,104,43
277,104,360
278,105,280
279,105,318
280,105,195
281,105,45
282,105,427
283,106,199
284,106,18
285,106,324
286,106,43
287,106,329
288,108,312
289,108,43
290,108,56
291,109,360
292,109,287
293,109,168
294,109,221
295,109,43
296,110,118
297,110,358
298,110,287
299,110,202
300,110,164
301,111,201
302,111,255
303,111,43
304,111,221
305,111,38
306,111,127
307,112,163
308,112,262
309,112,416
310,112,154
311,112,224
