1,31,1
2,338,2
3,222,3
4,381,4
5,405,4
6,114,4
7,395,4
8,8,4
9,307,5
10,117,5
11,276,5
12,375,5
13,274,6
14,346,7
15,423,7
16,426,7
17,19,7
18,344,8
19,348,8
20,4,8
21,294,8
22,375,8
23,270,8
24,190,8
25,500,9
26,323,10
27,331,11
28,18,11
29,199,11
30,4,11
31,55,11
32,19,11
33,410,12
34,60,14
35,77,16
36,295,16
37,123,16
38,224,19
39,248,19
40,83,20
41,236,22
42,104,22
43,211,22
44,248,22
45,234,22
46,105,23
47,455,24
48,37,25
49,294,25
50,344,25
51,301,25
52,339,25
53,315,26
54,313,26
55,315,41
56,313,41
57,245,44
58,401,45
59,177,46
60,132,46
61,345,46
62,322,46
63,406,46
64,9,46
65,482,47
66,483,47
67,484,47
68,428,48
69,66,49
70,294,49
71,375,49
72,44,50
73,183,51
74,152,52
75,190,53
76,392,55
77,421,55
78,102,55
79,264,55
80,51,55
81,612,55
82,488,55
83,472,55
84,618,55
85,595,55
86,352,56
87,207,58
88,62,58
89,95,58
90,26,58
91,294,59
92,344,59
93,4,59
94,348,59
95,73,61
96,191,61
97,288,61
98,366,61
99,57,61
100,200,62
101,435,64
102,354,67
103,86,67
104,265,67
105,106,67
106,370,67
107,258,68
108,15,69
109,377,69
110,313,69
111,362,69
112,242,70
113,273,71
114,36,73
115,315,74
116,313,74
117,407,74
118,15,74
119,377,74
120,362,74
121,162,79
122,77,83
123,295,83
124,123,83
125,222,84
126,338,85
127,620,86
128,205,87
129,238,88
130,287,88
131,144,88
132,160,88
133,327,90
134,306,91
135,259,93
136,171,95
137,369,96
138,48,97
139,60,98
140,15,99
141,377,99
142,313,99
143,362,99
144,130,100
145,100,101
146,496,101
147,188,102
148,170,103
149,223,104
150,354,105
151,86,105
152,265,105
153,106,105
154,370,105
155,68,106
156,396,108
157,220,109
158,127,110
159,367,111
160,15,112
161,377,112
162,313,112
163,362,112
