1,1,1
2,2,2
3,3,3
4,4,4
5,5,5
6,6,6
7,7,7
8,8,8
9,9,9
10,10,10
11,11,11
12,12,12
13,13,13
14,14,14
15,15,15
16,16,16
17,17,17
18,18,18
19,19,19
20,20,20
21,21,21
22,22,22
23,23,23
24,24,24
25,25,25
26,26,26
27,27,27
28,28,28
29,29,29
30,30,30
31,31,31
32,32,32
33,33,33
34,34,34
35,35,35
36,36,36
37,37,37
38,38,38
39,39,39
40,40,40
41,41,41
42,42,42
43,43,43
44,44,44
45,45,45
46,46,46
47,47,47
48,48,48
49,49,49
50,50,50
51,51,51
52,52,52
53,53,53
54,54,54
55,55,55
56,56,56
57,57,57
58,58,58
59,59,59
60,60,60
61,61,61
62,62,62
63,63,63
64,64,64
65,65,65
66,66,66
67,67,67
68,68,68
69,69,69
70,70,70
71,71,71
72,72,72
73,73,73
74,74,74
75,75,75
76,76,76
77,77,77
78,78,78
79,79,79
80,80,80
81,81,81
82,82,82
83,83,83
84,84,84
85,85,85
86,86,86
87,87,87
88,88,88
89,89,89
90,90,90
91,91,91
92,92,92
93,94,94
94,95,95
95,96,96
96,97,97
97,98,98
98,99,99
99,100,100
100,101,101
101,102,102
102,103,103
103,104,104
104,105,105
105,106,106
106,107,107
107,108,108
108,109,109
109,110,110
110,112,112
111,113,113
112,114,114
113,115,115
114,116,116
115,117,117
116,118,118
117,119,119
118,120,120
119,121,121
120,122,122
121,123,123
122,124,124
123,125,125
124,126,126
125,127,127
126,128,128
127,129,129
128,130,130
129,131,131
130,132,132
131,133,133
132,134,134
133,135,135
134,136,136
135,137,137
136,138,138
137,139,139
138,140,140
139,141,141
140,142,142
141,143,143
142,144,144
143,145,145
144,146,146
145,147,147
146,148,148
147,149,149
148,150,150
149,151,151
150,152,152
151,153,153
152,154,154
153,155,155
154,156,156
155,157,157
156,158,158
157,159,159
158,160,160
159,161,161
160,162,162
161,163,163
162,164,164
163,165,165
164,166,166
165,167,167
166,168,168
167,169,169
168,170,170
169,171,171
170,172,172
171,173,173
172,174,174
173,175,175
174,176,176
175,177,177
176,178,178
177,179,179
178,180,180
179,181,181
180,182,182
181,183,183
182,184,184
183,185,185
184,186,186
185,187,187
186,188,188
187,189,189
188,190,190
189,191,191
190,192,192
191,193,193
192,194,194
193,195,195
194,196,196
195,197,197
196,198,198
197,199,199
198,200,200
199,201,201
200,202,202
201,203,203
202,204,204
203,205,205
204,206,206
205,207,207
206,208,208
207,209,209
208,210,210
209,211,211
210,212,212
211,213,213
212,214,214
213,215,215
214,216,216
215,217,217
216,218,218
217,219,219
218,220,220
219,221,221
220,222,222
221,223,223
222,224,224
223,225,225
224,226,226
225,227,227
226,228,228
227,229,229
228,230,230
229,231,231
230,232,232
231,233,233
232,234,234
233,235,235
234,236,236
235,237,237
236,238,238
237,239,239
238,240,240
239,241,241
240,242,242
241,243,243
242,244,244
243,245,245
244,246,246
245,247,247
246,248,248
247,249,249
248,250,250
249,251,251
250,252,252
251,253,253
252,254,254
253,255,255
254,256,256
255,257,257
256,258,258
257,259,259
258,260,260
259,261,261
260,262,262
261,263,263
262,264,264
263,265,265
264,266,266
265,267,267
266,268,268
267,269,269
268,270,270
269,271,271
270,272,272
271,273,273
272,274,274
273,275,275
274,276,276
275,277,277
276,278,278
277,279,279
278,280,280
279,281,281
280,282,282
281,283,283
282,284,284
283,285,285
284,286,286
285,287,287
286,288,288
287,289,289
288,290,290
289,291,291
290,292,292
291,293,293
292,294,294
293,295,295
294,296,296
295,297,297
296,298,298
297,299,299
298,300,300
299,301,301
300,302,302
301,303,303
302,304,304
303,305,305
304,306,306
305,307,307
306,308,308
307,309,309
308,310,310
309,311,311
310,312,312
311,313,313
312,314,314
313,315,315
314,316,316
315,317,317
316,318,318
317,319,319
318,320,320
319,321,321
320,322,322
321,323,323
322,324,324
323,325,325
324,326,326
325,327,327
326,328,328
327,329,329
328,330,330
329,331,331
330,332,332
331,333,333
332,334,334
333,335,335
334,336,336
335,337,337
336,338,338
337,339,339
338,340,340
339,341,341
340,342,342
341,343,343
342,344,344
343,345,345
344,346,346
345,347,347
346,403,403
347,404,404
348,405,405
349,406,406
350,410,410
351,411,411
352,413,413
353,414,414
354,415,415
355,416,416
356,417,417
